"speOsNum" "tyyppi" "maakunta" "spe1Rat" "spe2Rat" "spe3Rat" "spe4Rat" "spe5Rat" "spe6Rat" "spe7Rat" "spe8Rat" "spe9Rat" "spe10Rat" "spe11Rat" "spe12Rat" "spe13Rat" "spe14Rat" "spe15Rat" "spe16Rat" "spe17Rat" "spe18Rat" "spe19Rat" "spe20Rat" "spe21Rat" "spe22Rat" "spe23Rat" "spe24Rat" "spe25Rat" "spe26Rat" "spe27Rat" "spe28Rat" "spe29Rat" "spe30Rat" "spe31Rat"
1 "MetsaVart" 2 0.89578890816278 0.0187749732920637 0.00711996406238073 0.0130358848866548 0.00545505613133738 0.0005315751028552 0.00342316036062788 0.000982955685883106 0.00104372856536072 0 0 0 0 0 0 0 0 0.00130242446690938 0 0 0 0 0 0 0 0 0.000562721108754951 0 0 0 0
2 "MetsaVart" 2 0.0113814069136857 1.07367761103378 0.00221497537973 0.0154537651068072 0.0104680290787306 0.00170411633945715 0.00224729827852006 0.000625414734771151 0.00248781930379524 0 0 0 0 0 0 0 0 0.000181718567003724 0 0 0 0 0 0 0 0 0 0 0 0 0
3 "MetsaVart" 2 0.00343977526801582 0.0045863670240211 0.825785009743778 0.151660577511662 0.00288472533054144 0.00163798822286467 0.00242058259601114 0 0.00307122791787127 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 "MetsaVart" 2 0.000642859438783708 0.00421430076535987 0.0432395371770533 1.1261825747448 0 0 0.00064285943878371 0.00257143775513484 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5 "MetsaVart" 2 0 0.00724506429994565 0.0102229791872791 0.045540404171087 1.03868321945567 0.0378353357886051 0 0.0302883938094951 0.0658951635850058 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6 "MetsaVart" 2 0 0 0 0.0345901072293324 0 1.28329297820823 0 0 0.115684691955878 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7 "MetsaVart" 2 0 0.0242718446601942 0 0.0194174757281553 0 0.058252427184466 1.93080374015928 0.0707350901525658 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
9 "MetsaVart" 2 0 0 0 0 0 0.223713646532438 0.0671140939597315 0 2.1850841036876 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
15 "MetsaVart" 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.58620689655172 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
24 "MetsaVart" 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
27 "MetsaVart" 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.61298020578265 0 0.045766590389016 0 0
30 "MetsaVart" 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.61425561018297 0 0.224971878515185 0 0
2 "MetsaHarvaTaimikko" 3 0.0519673348181143 1.0651536041291 0.0742390497401633 0.089086859688196 0.0148478099480327 0 0 0.0296956198960653 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 "MetsaHarvaTaimikko" 3 0 0 0 1.81818181818182 0 0.181818181818182 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7 "MetsaHarvaTaimikko" 3 0 0 0 0 1.66666666666667 0 5.83333333333333 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
8 "MetsaHarvaTaimikko" 3 0 0 0 0 0 0 0 1.58730158730159 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 "MetsaKeskim" 3 0.7665490422039 0.0383395917525004 0.00558423546050216 0.0219033831882429 0.00355084537434104 0.00163885171123433 0 0.0038825177444718 0.00634296310459212 0 0 0 0 0 0 0 0 0.000546283903744775 0 0 0 0 0 0 0 0 0 0 0 0 0
2 "MetsaKeskim" 3 0.0240265056737751 1.06373036095507 0.00357041772916177 0.0180526724841855 0.00535622737950401 0.02540928682379 0.00382587669964572 0.00557484890519805 0.00482060464155361 0 0 0 0 0 0 0 0 0.00114776300989372 0 0 0 0 0 0 0 0 0 0 0 0 0
3 "MetsaKeskim" 3 0 0.0496064092412316 0.830318650664265 0.179129942742593 0.00652103032279099 0.00527892930892605 0.00217367677426367 0.0351842363580218 0.00527892930892605 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 "MetsaKeskim" 3 0.0131975867269985 0.0136689291101056 0.050800234623764 1.11054250760133 0.00754147812971343 0.00188536953242836 0 0.00188536953242835 0.00188536953242836 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5 "MetsaKeskim" 3 0.0350569675723049 0 0 0.0175284837861524 1.01616515726945 0.0720615444541825 0 0.114908949264777 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0525854513584575 0 0 0 0 0 0 0
6 "MetsaKeskim" 3 0 0.034460299744698 0 0.0596239842284945 0.01346348030966 0.94743900028316 0.0269269606193201 0.0673174015483002 0.123735795226876 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7 "MetsaKeskim" 3 0 0 0 0 0 0.303030303030302 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
8 "MetsaKeskim" 3 0 0.205479452054795 0 0 0 0 0 1.81126331811263 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
9 "MetsaKeskim" 3 0 0 0 0 0.161904761904762 0.333333333333333 0 0.133333333333333 3.08677248677249 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.19047619047619 0.0666666666666666 0.4 0
14 "MetsaKeskim" 3 0 1.33333333333333 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
15 "MetsaKeskim" 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.64516129032258 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
18 "MetsaKeskim" 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0
24 "MetsaKeskim" 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
28 "MetsaKeskim" 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.37931034482759 0 0 0
30 "MetsaKeskim" 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.25 0
1 "MetsaVart" 3 0.898244479054449 0.0328097922529625 0.0143446212574784 0.0165463834587304 0.00677271001746313 0.00405239267320741 0.00500357794533012 0.00232037829493718 0.000975122538520159 0 0 0 0 0.00034208845684771 0 0 0 0.00249448495242504 0 0 0 0 0 0 0 0 0 0 0.000263038835053608 0.000450923717234756 0
2 "MetsaVart" 3 0.0179513020004286 0.953342807896568 0.012048831120982 0.0202975831497115 0.0109653296658673 0.00984797048050111 0.00121759300846023 0.00366188315477101 0.00217227854125297 0 0 0 0 0 0 0 0 0.000594803120167224 0 0 0 0 0 0 0 0 0 0.000169943748619207 0.000141619790516006 0 0
3 "MetsaVart" 3 0.00758579733839607 0 0.830632920257104 0.212887994361494 0.00263445524368474 0.000931012010054929 0 0.00279303603016479 0.0106401372577706 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 "MetsaVart" 3 0.00190857906288768 0.0227049874397133 0.0840485022769438 1.1260765896522 0.00190857906288768 0.00190857906288768 0.00231756029064933 0.00572573718866304 0.00405573050863632 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5 "MetsaVart" 3 0.00735151030292546 0.0158922355077948 0.0658039826136914 0.0450219944695501 1.45241247885904 0.0676050653347459 0.0306072683853825 0.0764941464199826 0.044657606312723 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0242167398214015 0 0 0
6 "MetsaVart" 3 0 0 0.00958313368471492 0.0095831336847149 0.0479156684235745 1.5407929662841 0 0.117735642412212 0.144507571436177 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0684509548908208 0 0 0
7 "MetsaVart" 3 0 0 0 0 0.0313941876005668 0.0354924578527062 1.67203908278141 0.0354924578527063 0.159716060337178 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
8 "MetsaVart" 3 0 0 0.12987012987013 0.12987012987013 0 0 0 3.46938775510204 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
9 "MetsaVart" 3 0 0 0 0 0 0 0 0 0.72252348028519 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
11 "MetsaVart" 3 0.043859649122807 0 0 0 0 0 0 0 0 0 1.09649122807018 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
14 "MetsaVart" 3 0.0455279897993556 0 0 0 0 0.136054421768707 0 0 0 0 0 0 0 0.456147727696455 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
21 "MetsaVart" 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
24 "MetsaVart" 3 0 0 0.186915887850467 0 0.186915887850467 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.848008627657633 0 0 0 0 0 0 0
26 "MetsaVart" 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
27 "MetsaVart" 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
28 "MetsaVart" 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.88888888888889 0 0 0
29 "MetsaVart" 3 0 0 3.2 1.6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
30 "MetsaVart" 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 "MetsaHarvaTaimikko" 4 0 1.93435566316922 0 0.0605326876513317 0.0538068334678504 0.302663438256659 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 "MetsaKeskim" 4 0.855981062229603 0.0277501872873857 0.0118446616892566 0.0142928721286997 0.00377283915129085 0.00107795404322596 0 0.000359318014408652 0.0051202817053233 0 0 0 0 0 0 0 0 0.000718636028817306 0 0 0 0 0 0 0 0 0 0 0 0 0
2 "MetsaKeskim" 4 0.010369613888998 1.05279076161672 0.00157115361954515 0.0162658042779022 0.00340416617568116 0.00247456695078361 0.00562123850548376 0.00659884520208964 0.00549903766840803 0 0 0 0 0 0 0 0 0.0031423072390903 0 0 0 0 0 0 0 0 0 0.00219961506736321 0 0 0
3 "MetsaKeskim" 4 0.00875018229546449 0.0184726070682028 0.725443354143952 0.17202904690144 0.00875018229546449 0.00291672743182149 0 0.0204170920227505 0.0029167274318215 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 "MetsaKeskim" 4 0.00302343159486016 0.0120937263794407 0.0537858882530084 1.26044703595724 0.00302343159486016 0.0161249685059209 0 0 0.0090702947845805 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5 "MetsaKeskim" 4 0.0199004975124378 0.0221116639027087 0 0 0.740740740740741 0.0398009950248756 0 0.0199004975124378 0.099502487562189 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0248756218905472 0 0 0
6 "MetsaKeskim" 4 0 0.0164975666089252 0 0.0164975666089252 0.153427369463004 1.17409646362876 0 0.0890868596881959 0.0296956198960653 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.044543429844098 0 0 0
7 "MetsaKeskim" 4 0.27027027027027 0 0 0 0 0 1.35135135135135 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
8 "MetsaKeskim" 4 0 0 0 0 0 0 0 2.07182320441989 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
9 "MetsaKeskim" 4 0 0 0 0 0 0.122699386503067 0 0 1.02249488752556 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
11 "MetsaKeskim" 4 0 0.138888888888889 0 0 0 0 0 0 0 0 0.624999999999999 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
28 "MetsaKeskim" 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13.3333333333333 0 0 0
1 "MetsaVart" 4 0.928188404375207 0.0293831184011506 0.0144300623764945 0.0120591560882354 0.00367670788856351 0.00377575629594549 0.00131992825135573 0.00152641111020317 0.00155814015470692 0 0 0 0 0 0 0 0 0.000369033194535849 0 0 0 0 0 0 0 0 0 0 0 0 0
