"speOsNum" "tyyppi" "maakunta" "spe1Rat" "spe2Rat" "spe3Rat" "spe4Rat" "spe5Rat" "spe6Rat" "spe7Rat" "spe8Rat" "spe9Rat" "spe10Rat" "spe11Rat" "spe12Rat" "spe13Rat" "spe14Rat" "spe15Rat" "spe16Rat" "spe17Rat" "spe18Rat" "spe19Rat" "spe20Rat" "spe21Rat" "spe22Rat" "spe23Rat" "spe24Rat" "spe25Rat" "spe26Rat" "spe27Rat" "spe28Rat" "spe29Rat" "spe30Rat" "spe31Rat"
5 "MetsaVart" 0 0 0 0.144801691814883 0 0.733757206437549 0 0 0.0154858691444057 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0154858691444057 0 0 0 0.0199104031856645 0
7 "MetsaVart" 0 0.00426712182632814 0.00705604564571609 0.0384040964369533 0.0128013654789844 0 0 1.05502030646524 0.0321558109055442 0.0163901517574226 0 0 0 0 0 0 0 0 0.00853424365265627 0 0 0 0 0 0 0 0.00609588832332593 0 0 0 0 0
8 "MetsaVart" 0 0 0 0 0 0 0 0 0.10989010989011 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
9 "MetsaVart" 0 0 0 0 0 0 0 0 0 1.93650793650794 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
11 "MetsaVart" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
26 "MetsaVart" 0 0 0 0 0 0 0 0.0956937799043063 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.572844171200472 0 0 0 0 0
28 "MetsaVart" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.36176974393505 0 0 0
1 "MetsaKeskim" 1 0.804122583473236 0.042157007876493 0.00586083703748969 0.0235969961627403 0.0053454770977292 0.000747443763343651 0.000333941826948304 0.000751369110633683 0.000336349693504643 0 0 0 0 0 0 0 0 0.000333941826948304 0 0 0 0 0 0 0 0 0 0 0 0 0
2 "MetsaKeskim" 1 0.0189916265489118 1.12631503535307 0.00505904701024192 0.0246466147878567 0.00819673258177617 0.00603354901381302 0.00182647542490109 0.00183306026803348 0.00456618856225274 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000913237712450545 0 0 0
3 "MetsaKeskim" 1 0.0161242194094747 0.00608746249876656 0.830638932712974 0.129610400774628 0.00610933029347452 0 0.0264300290156403 0.0242842466109423 0.0060655947040586 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 "MetsaKeskim" 1 0.00374851190367302 0.00580418359881171 0.0367530273807328 1.03412634709697 0.0123165391120685 0.0166896035563979 0.0124234798975421 0 0.00263784170999213 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5 "MetsaKeskim" 1 0 0 0 0.013151754660179 0.704351986840254 0.013151754660179 0.0932685973558778 0.0261152072596458 0.118365791941611 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6 "MetsaKeskim" 1 0 0 0 0 0 0.781435716777475 0.0259230744155405 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.155167289301023 0 0 0
7 "MetsaKeskim" 1 0 0 0 0 0 0 0.975737827761688 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
8 "MetsaKeskim" 1 0 0 0 0 0 0 0 0.756044547515879 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
9 "MetsaKeskim" 1 0 0 0 0 0 0 0 0 0.938967136150236 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
14 "MetsaKeskim" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.423280423280423 0 0
1 "MetsaVart" 1 0.886857634195447 0.0269629439327095 0.0127360659564075 0.0108850292951133 0.00940215331744992 0.00161775565747324 0.0028708867720705 0.00167338578439567 0.00239905662986957 0 0 0 0 0 0 0 0 0.000399398040823126 0 0 0 0 0 0 0 0 0 0 0 0 0
2 "MetsaVart" 1 0.0171796535719332 1.00073358883984 0.00929700840604098 0.0127377603533256 0.011191770155896 0.00400690386006842 0.00347602136337748 0.00153392032181496 0.00250434485738616 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000119009342907592 0.000396697809691975 0 0
3 "MetsaVart" 1 0.0086179188165032 0.0106902175659062 0.793914159271669 0.148278849047878 0.00814877302124126 0.000899926037757292 0.00272475695352604 0.0101322789999428 0.00179985207551458 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 "MetsaVart" 1 0.00499498239470543 0.0121717784547227 0.0556949318480975 1.15850422924994 0.00732837788220555 0.00325320672837114 0.00522005041418828 0.000813301682092786 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5 "MetsaVart" 1 0 0.0290137398650479 0.0846087944923358 0.0548827605930827 0.855799374831166 0.0707969366074814 0.11197618595417 0.0302396031267805 0.0430982584960388 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00412358224456098 0.00412358224456098 0.0164943289782439 0 0
6 "MetsaVart" 1 0 0 0.0132242298841899 0.0528022496693973 0 1.61315357211576 0.0330605747104749 0.0263537899010174 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0131295600168275 0 0 0
7 "MetsaVart" 1 0.0127349701479068 0 0.0156764053312067 0.0570621154055923 0.00564350591923441 0.0225740236769376 1.34364470829131 0 0 0 0 0 0 0 0 0 0 0.00627056213248267 0 0 0 0 0 0 0 0 0.0233264816120063 0.0244551923166824 0.014108764798086 0 0
8 "MetsaVart" 1 0 0 0 0 0.769230769230769 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
9 "MetsaVart" 1 0 0 0 0 0 0 0 0 2.41403961389429 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
14 "MetsaVart" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 2.6508204297942 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
26 "MetsaVart" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.823970037453184 0 0.149812734082397 0 0 0
27 "MetsaVart" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.311526479750779 0 0 0 0
29 "MetsaVart" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.88888888888889 0 0
1 "MetsaKeskim" 2 0.791573743757707 0.0335473989129048 0.00715780710164189 0.0251097587570412 0.00508161443096205 0.00295227397102451 0 0.00249537442788977 0.00138870029995926 0 0 0 0 0 0 0 0 0.000432040093320659 0 0 0 0 0 0 0 0 0 0 0 0 0
2 "MetsaKeskim" 2 0.00986767560324358 1.09635858734744 0.00186219739292365 0.0185234449666479 0.0156734947237741 0.00781088350920753 0 0.00450031036623216 0.00186219739292365 0 0 0 0 0 0 0 0 0.000620732464307885 0 0 0 0 0 0 0 0 0 0 0 0 0
3 "MetsaKeskim" 2 0 0.0194800329662096 0.769604013029502 0.326665168202592 0.0239754251891811 0.00561924027871432 0.00449539222297146 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 "MetsaKeskim" 2 0.00791178361271819 0.02046952597936 0.0316655854387756 1.1386731968403 0.00464964895150416 0.00521793937891022 0.000929929790300834 0.00365329560475327 0.00371971916120333 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5 "MetsaKeskim" 2 0 0 0.0283085633404105 0.100652669654793 1.1593030701311 0.0202204023860075 0 0.0141542816702053 0.113234253361642 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6 "MetsaKeskim" 2 0.064102564102564 0 0 0 0.128205128205128 2.63532763532764 0 0 0.142450142450142 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7 "MetsaKeskim" 2 0 0 0.165631469979296 0.05175983436853 0 0.0517598343685299 0.978835978835979 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
28 "MetsaKeskim" 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 "MetsaVart" 2 0.883337241425261 0.028324149989263 0.00854337805660594 0.0180828766994578 0.00897695254999908 0.00115891861895813 0.000761333399315561 0.00214321394235896 0.00143565726728077 0 0 0 0 0.000304533359726225 0 0 0 0.00071148418864609 0 0 0 0 0 0 0 0 0 0 0 0 0
2 "MetsaVart" 2 0.0196467085337636 1.01984115390454 0.00772021920928186 0.0171440893004158 0.00785510037239347 0.00294872268234915 0.00284423569980306 0.000831531227950791 0.00283811150261237 0 0 0 0 0 0 0 0 0.00039259179286857 0 0 0 0 0 0 0 0 0 0 0.000327159827390475 0 0
3 "MetsaVart" 2 0.00901291172367574 0.00718621469963152 0.757791855372725 0.24978633156246 0.00704730063952249 0.00137608366588689 0 0 0.012384752992982 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 "MetsaVart" 2 0.00394261453198751 0.00340925501266006 0.0576624672871813 1.04151996449231 0.0111841346708175 0.00291453681284189 0 0 0.00432696619137297 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5 "MetsaVart" 2 0 0.00669747505190543 0.00602772754671489 0.069462384109762 1.28611985587531 0.0361663652802893 0.0241109101868595 0.132275132275132 0.0443707722188735 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6 "MetsaVart" 2 0 0 0 0 0 0.776173285198555 0.0722021660649819 0 0.072202166064982 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7 "MetsaVart" 2 0 0 0.0140646976090014 0 0 0 1.28004485405936 0.0182707414253675 0.0499163110456206 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0175808720112518 0 0 0
8 "MetsaVart" 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
14 "MetsaVart" 2 0 0.133333333333333 0 0 0 0 0 0 0 0 0 0 0 0.426883886739683 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
27 "MetsaVart" 2 0 0 0 0 0.0426803243704653 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0365831351746845 0 0 1.33735866045132 0 0 0 0
1 "MetsaKeskim" 3 0.800449852730932 0.0448704395423685 0.00650311701125712 0.0137661768150175 0.010576908702217 0.00565418794328513 0 0.00274077728443786 0.00134547248508768 0 0.000498323142625067 0 0 0.00044849082836256 0 0 0 0.0022424541418128 0 0 0 0 0 0 0 0 0 0 0 0 0
2 "MetsaKeskim" 3 0.0145533982638794 1.04841954935901 0.00352488752129304 0.00295649670700729 0.0156426338927769 0.0128028410031514 0.00108923562889742 0.00381232470114098 0.0024507801650192 0 0 0 0 0 0 0 0 0.00731343922259698 0 0 0 0 0 0 0 0 0 0 0 0.000605130904943011 0
3 "MetsaKeskim" 3 0.00960512273212381 0.0189053209330691 0.639240399112331 0.135835408514171 0.0192102454642476 0.0125019057783199 0 0 0.0106723585912487 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 "MetsaKeskim" 3 0.00258431321876212 0.0188798437926232 0.0510555688873301 0.937095560108869 0.0260738744392963 0.0179825128138864 0.00129215660938106 0.00129215660938106 0.00682997064958559 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5 "MetsaKeskim" 3 0 0.0604686318972033 0 0.0755857898715042 1.1175898931001 0.128495842781557 0 0.0755857898715041 0.0529100529100529 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6 "MetsaKeskim" 3 0 0 0 0.0334781035106768 0.0197766402978129 1.0623804353446 0 0.0793973941368078 0.128257328990228 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00814332247557003 0.00814332247557003 0.0570032573289902 0 0 0
7 "MetsaKeskim" 3 0 0 0 0 0 0.454545454545454 1.13636363636364 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
8 "MetsaKeskim" 3 0 0 0 0 0 0.25974025974026 0 2.07792207792208 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
9 "MetsaKeskim" 3 0 0 0 0 0 0 0 0 2.18298555377207 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
11 "MetsaKeskim" 3 0 0.133333333333333 0 0 0 0.133333333333333 0 0 0 0 0.800000000000001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
28 "MetsaKeskim" 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.8421052631579 0 0 0
29 "MetsaKeskim" 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.70588235294117 0 0
30 "MetsaKeskim" 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 "MetsaVart" 3 0.87954373684972 0.0286194154453833 0.0103717290067368 0.00788175239371194 0.0114341421671485 0.00546649189692975 0.000829519846262322 0.00394680276058938 0.0018697113995119 0 0 0 0 0.000276506615420774 0 0 0 0.00191579583541536 0 0 0 0 0 0 0 0 0.000307229572689749 0.000474011340721327 0 0 0
2 "MetsaVart" 3 0.0137587491192883 0.97293292998426 0.00499026946403519 0.0127228497117636 0.0100193883311558 0.00678335889934989 0.000959240676947024 0.00333591603116972 0.00221817525178455 0 0 0 0 0 0 0 0 0.000646910593989187 0 0 0 0 0 0.000244088760676586 0 0 0 0.000138447108012972 0.000146138614013693 0 0
3 "MetsaVart" 3 0.00214351244523326 0.00248647443647058 0.801693499415427 0.186571777099826 0.0102813337488474 0.00677349932693709 0 0.00617331584227178 0.00182198557844827 0 0 0 0 0 0 0 0 0 0 0.000857404978093304 0 0 0 0 0 0 0 0 0 0 0
4 "MetsaVart" 3 0.00813789263172287 0.00302880482470792 0.054123558814906 1.00016527687222 0.0139645449327878 0 0.00763882393290307 0 0.00283084372505381 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5 "MetsaVart" 3 0.0165177705460741 0.0093865885433109 0.0354206917452741 0.0553093154525135 0.962676953905546 0.0832060040492817 0.0135432056673107 0.0937817007824963 0.0366623926073138 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0136930234310504 0 0 0 0.0113649278327083 0.019320377315604 0 0
6 "MetsaVart" 3 0 0 0 0.0202020202020202 0.0559163059163059 1.10036876703543 0 0.0779220779220779 0.0400833734167067 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0404040404040403 0 0 0
7 "MetsaVart" 3 0 0.0251952632905014 0 0 0.070546737213404 0.291985106799922 1.59175736954022 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
8 "MetsaVart" 3 0 0 0 0 0 0 0 0.754716981132076 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
9 "MetsaVart" 3 0 0 0 0.437158469945355 0 0.109289617486339 0 0 1.09289617486339 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
14 "MetsaVart" 3 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
24 "MetsaVart" 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
28 "MetsaVart" 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
29 "MetsaVart" 3 0 0 0 0 0 0 0 0.231481481481481 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.925925925925926 0 0
1 "MetsaKeskim" 4 0.84241305928536 0.036019536019536 0.0121878792573657 0.00867611743744674 0.00261445503137346 0.00883104810597257 0.000232396002788752 0.000697188008366255 0.00255635603067627 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 "MetsaKeskim" 4 0.0121134334557407 1.04247231608156 0.00125801987671405 0.00922298302471909 0.00404363531800945 0.0450740534398856 0.00451539277177722 0.00779772637867996 0.000698899931507808 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3 "MetsaKeskim" 4 0.00615953187557747 0.0153988296889437 0.759981130322984 0.255559466369445 0.00513294322964789 0.0369571912534647 0 0 0.00615953187557744 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 "MetsaKeskim" 4 0.0122534041586361 0.0128331688055281 0.0701671915887118 1.17486955295445 0.00789733464955577 0.0372302919193344 0.0236920039486673 0 0.0157946692991116 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00394866732477789 0 0 0
5 "MetsaKeskim" 4 0 0.03942828979793 0.0098570724494825 0.0098570724494825 1.03397560765722 0.0478772090403436 0 0.0295712173484475 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00985707244948249 0 0 0 0 0 0 0
6 "MetsaKeskim" 4 0.0580738106023247 0.0254104769351055 0.0111694404110354 0.0436538962731301 0.148553557466771 1.2791181106271 0 0.0189880486987602 0.0111694404110354 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7 "MetsaKeskim" 4 0 0 0 0 0 0 0.285714285714286 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
8 "MetsaKeskim" 4 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
9 "MetsaKeskim" 4 0 0 0 0 0 0 0 0 7.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
11 "MetsaKeskim" 4 0.0952380952380951 0 0 0 0 0 0 0 0 0 0.952380952380952 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 "MetsaVart" 4 0.882319638214568 0.0295421324710942 0.014917541757949 0.0137692237443893 0.0039012059953924 0.00144490329887044 0.00289631517115921 0.00228450926983569 0.00189399486473557 0 0 0 0 0 0 0 0 0.000862385977929428 0 0 0 0 0 0 0 0 0 0 0 0 0
2 "MetsaVart" 4 0.0182254016535811 1.04102144960083 0.00902691781886741 0.0137796209825934 0.00959086643605418 0.00621869404591918 0.00150679906351809 0.00190028767690199 0.00217415575181718 0 0 0 0 0 0 0 0 0.000484777971688967 0 0 0 0 0 0 0 0 0.000661060870484955 0 0 0 0
3 "MetsaVart" 4 0 0.00154490259389145 0.87433977627799 0.277494713540286 0.023246202530648 0.0245382028663093 0.00154490259389146 0.0112391663705603 0.00360477271908007 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 "MetsaVart" 4 0.0140939945074874 0.0151902106761115 0.0620715261734468 1.13080090570652 0.0192584351957244 0.0290170475154153 0.00145085237577076 0 0.00725426187885383 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5 "MetsaVart" 4 0 0.0258970036872085 0.0523875429773715 0.0546263445401814 1.10583245993528 0.020273694880892 0.0428000225263276 0.0107000056315819 0.020273694880892 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.005068423720223 0 0 0
6 "MetsaVart" 4 0 0 0.0284495021337126 0.0568990042674253 0.129633505500993 1.16642958748222 0 0.0284495021337126 0.0284495021337126 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7 "MetsaVart" 4 0 0 0 0.0578703703703704 0 0.208333333333333 0.963645006613757 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
11 "MetsaVart" 4 0 0.105263157894737 0 0 0 0 0 0 0 0 0.947368421052631 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 "MetsaKeskim" 5 0.782568457727693 0.0437133172634346 0.00309445834085458 0.0221656951459164 0.00275062963631519 0.00382509433800081 0.000429785880674248 0.000773614585213646 0.00125251885225067 0 0 0 0 0 0 0 0 0.000257871528404549 0 0 0 0 0 0 0 0 0 0 0 0 0
2 "MetsaKeskim" 5 0.0113294891578007 1.12444841495438 0.00495411353853651 0.0121438948897732 0.00581138273008654 0.0116678848913073 0 0.00284252416145537 0.000568504832291073 0 0 0 0 0 0 0 0 0.000812149760415819 0 0 0 0 0 0 0 0 0 0 0 0 0
3 "MetsaKeskim" 5 0.00255222490205837 0.00995367711802765 0.785848277521644 0.210038994350468 0.00255222490205837 0.0326684787463471 0 0.00574250602963134 0.00746525783852073 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 "MetsaKeskim" 5 0.00557222334644272 0.010279285699622 0.0670768605116083 1.00336190808569 0.0206318901274866 0.00670621967659598 0.00307938658619202 0.00383212552948342 0.00153969329309601 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5 "MetsaKeskim" 5 0 0 0.0186393289841566 0.097856477166822 0.6653204929067 0.12426219322771 0 0.0745573159366263 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6 "MetsaKeskim" 5 0 0.0135593220338983 0 0 0 1.04778046811945 0 0.0451977401129943 0.0150659133709981 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7 "MetsaKeskim" 5 0 0 0 0 0 0 1.21739130434783 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
9 "MetsaKeskim" 5 0 0.0925925925925926 0 0 0 0.0925925925925927 0 0.277777777777778 0.740740740740741 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 "MetsaVart" 5 0.849010977296142 0.0369549232955969 0.0106961303518403 0.0181057298580471 0.00490878374055186 0.00186572270190077 0.000735635680148912 0.000999215505620495 0.000594661801368815 0 0 0 0 0 0 0 0 0.000115717972158256 0 0 0 0 0 0.000115717972158256 0 0 0 0 0 0 0
2 "MetsaVart" 5 0.0139671279393266 1.00985494741207 0.00767599722813807 0.014269694825852 0.00855899997144149 0.00774464874030286 0.00193845395329636 0.00346324374276613 0.00146474480192482 0 9.62542652671295e-05 0 0 0 0.000240635663167824 0 0 0.000352932305979475 0 0 0 0 0 0.000481271326335648 0 0 0 0 0 0 0
3 "MetsaVart" 5 0.002414077885776 0.0193443872689156 0.768889406845722 0.218735288816371 0.0114351057747284 0.0171526586620926 0 0.0310381442456914 0.00760525288827175 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00228702115494568 0 0 0
4 "MetsaVart" 5 0.00398884964667264 0.00680435478706372 0.0463913005084824 1.14939356071426 0.00205846027171676 0.0120648643703399 0 0.000686153423905585 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5 "MetsaVart" 5 0.0255573979780654 0.021756343856821 0.062035466948025 0.122978475858057 0.926765987033771 0.066483836117344 0 0.0214077952297847 0.0944896605691953 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6 "MetsaVart" 5 0 0 0 0 0.182046453232894 1.690281888022 0 0.0692762980898574 0.0659133709981168 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0564971751412429 0 0 0
7 "MetsaVart" 5 0 0 0 0 0 0 0.851254480286738 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
