"speOsNum" "tyyppi" "maakunta" "spe1Rat" "spe2Rat" "spe3Rat" "spe4Rat" "spe5Rat" "spe6Rat" "spe7Rat" "spe8Rat" "spe9Rat" "spe10Rat" "spe11Rat" "spe12Rat" "spe13Rat" "spe14Rat" "spe15Rat" "spe16Rat" "spe17Rat" "spe18Rat" "spe19Rat" "spe20Rat" "spe21Rat" "spe22Rat" "spe23Rat" "spe24Rat" "spe25Rat" "spe26Rat" "spe27Rat" "spe28Rat" "spe29Rat" "spe30Rat" "spe31Rat"
1 "MetsaVart" 0 1.03692993899981 0.0131912939894407 0.0118625404765757 0.00920822406424578 0.00451965318277933 0 0.00662283216907349 0.000708270010635372 0.00366268683548829 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000425702031187657 0 0 0.000545541869244481 0.000156564949719397 0
2 "MetsaVart" 0 0.0178159822796382 1.04339297727633 0.00978070854958024 0.00829840936918579 0.00599737550280389 0 0.00550802728703335 0.000571178619314657 0.00309448609134952 0 0 0 0 0 0 0 0 0.00192772784018697 0 0 0 0 0 0 0 0 0 0 0 0 0
3 "MetsaVart" 0 0 0 1.4008099242543 0.100285009477054 0 0 0.116342228049474 0.0413565040037494 0.0285733299645807 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00227958487440144 0 0 0 0 0
4 "MetsaVart" 0 0 0 0.0725381805492203 1.08403635161976 0.0150716014116625 0 0.0258473885327709 0 0.0104559642381828 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5 "MetsaVart" 0 0 0 0.0673259178438723 0.00525982591699975 1.01733839286218 0 0 0.0214614046978382 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7 "MetsaVart" 0 0.0057173242133491 0.0152483548382861 0.0127267599008872 0.03974116433915 0 0 0.991299191435618 0.0443311613814055 0.0385092347291187 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00859247393570992 0 0.0215850215880936 0.00591632970398742 0.00326149600071484 0
8 "MetsaVart" 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
9 "MetsaVart" 0 0 0 0 0 0 0 0.0243902439024391 0.0243902439024391 0.615489310448661 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.285306571815718 0 0 0 0 0
11 "MetsaVart" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
22 "MetsaVart" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.555555555555555 0 0 0 0 0 0 0 0 0
26 "MetsaVart" 0 0 0.155649244849267 0 0 0 0 0 0.137639461949784 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.30626555319201 0 0.0917596412998562 0 0 0
27 "MetsaVart" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14.7127914951989 0 0 0 0
29 "MetsaVart" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.277777777777777 0 0
1 "MetsaHarvaTaimikko" 1 0.778681503711844 0.0624459213745221 0.00541897639431014 0.0157899223484555 0.0182890453307968 0 0 0 0 0 0 0 0 0 0 0 0 0.00975415750975826 0 0 0 0 0 0 0 0 0 0 0 0 0
2 "MetsaHarvaTaimikko" 1 0.0107333147987511 0.851624924898098 0.022101532196384 0.0336220435242117 0.0381285775429588 0.020916449589752 0 0.0290468704669298 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00473604261351085 0 0
3 "MetsaHarvaTaimikko" 1 0 0 0.921262450153218 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 "MetsaHarvaTaimikko" 1 0 0.0141123227175678 0.063863377315099 1.42445349200026 0.0156803585750753 0.0510695174442061 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5 "MetsaHarvaTaimikko" 1 0 0 0 0 1.80695339758407 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
