"speOsNum" "tyyppi" "maakunta" "spe1Rat" "spe2Rat" "spe3Rat" "spe4Rat" "spe5Rat" "spe6Rat" "spe7Rat" "spe8Rat" "spe9Rat" "spe10Rat" "spe11Rat" "spe12Rat" "spe13Rat" "spe14Rat" "spe15Rat" "spe16Rat" "spe17Rat" "spe18Rat" "spe19Rat" "spe20Rat" "spe21Rat" "spe22Rat" "spe23Rat" "spe24Rat" "spe25Rat" "spe26Rat" "spe27Rat" "spe28Rat" "spe29Rat" "spe30Rat" "spe31Rat"
6 "MetsaKeskim" 2 0 0 0 0.0610725972313041 0.0571450617283951 1.0173525053433 0.0516820987654322 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7 "MetsaKeskim" 2 0 0.0399052250904103 0 0 0 0 1.05424101636963 0 0.0853712512663969 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0145159153261005 0 0 0 0 0
8 "MetsaKeskim" 2 0.0189043209876543 0.0522280092592593 0 0 0 0.0141213348765432 0 0.418705664652101 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0527994791666667 0 0 0 0.0933916170634922 0
9 "MetsaKeskim" 2 0.048881531386258 0.035628657176869 0 0 0.0207861292665214 0.0423529411764706 0 0 0.616068033722216 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.013984864354675 0 0 0 0
14 "MetsaKeskim" 2 0 0 0 0 0 0 0 0 0 0 0 0 0 1.50270118101625 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
16 "MetsaKeskim" 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.809370313550813 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
18 "MetsaKeskim" 2 0.139274691358025 0.110383343393189 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.40518955144219 0 0 0 0 0 0 0 0 0 0 0 0 0
20 "MetsaKeskim" 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
28 "MetsaKeskim" 2 0 0 0 0.0721099887766555 0 0 0 0.0878226711560046 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.11068105099077 0 0.076174813371886 0
29 "MetsaKeskim" 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.32657407407408 0
1 "MetsaTiheaTaimikko" 2 0.944214315004381 0.0235637888627297 0.00228172140364199 0 0 0 0 0.00542293906810036 0.00291537236160892 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 "MetsaTiheaTaimikko" 2 0 2.71475773910322 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3 "MetsaTiheaTaimikko" 2 0 0 1.308568303901 0.197222222222222 0 0 0 0.00315656565656566 0.00302367267057172 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 "MetsaTiheaTaimikko" 2 0 0.0347332071226094 0.04437314985352 0.74778649301604 0.00325210866725985 0 0.0172413793103448 0.0344827586206896 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5 "MetsaTiheaTaimikko" 2 0 0.09880658436214 0 0 2.24767156246332 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
8 "MetsaTiheaTaimikko" 2 0.244523266610938 0.084331135334606 0 0 0.108127236022588 0.0611275980975694 0 3.41537477404628 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
9 "MetsaTiheaTaimikko" 2 0 0 0 0 0 0 0 0 0.0923899982674692 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 "MetsaVart" 2 0.975537867968283 0.0140563485748576 0.00991721642769687 0.00631247652719398 0.0057093195334092 0 0.000677848617109603 0.000250307759679497 0.000484358641679087 0 0 0 0 0 0 0 0 0.000395242699501148 0 0 0 0 0 0 0 0 0.000286718269447691 0 0 0.000168536046831082 0
2 "MetsaVart" 2 0.00472198450270318 1.02823341581779 0.00739741897101472 0.00835064005602014 0.0026763541052875 0.00067442384492193 0.000326415106108593 0.000350109083039849 0.0013464865309885 0 0 0 0 0 0 0 0 0.000127785520530605 0 0 0 0 0 0 0 0 0 0 0 0 6.00587833849881e-05
3 "MetsaVart" 2 0.00299853374614477 0.00526262877772477 1.02227234649887 0.145838458066836 0.00437230282157208 0.000989554056586098 0.00648161160035809 0.00584939856734417 0.00986636036293787 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00093108070424141 0 0.000916152552527546 0 0
4 "MetsaVart" 2 0.000421656686626747 0.00627645942682537 0.062476137574038 1.15260613640084 0.0124363753835244 0.00417834022167983 0.00136619764586054 0.000598802395209581 0.0054735079902041 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5 "MetsaVart" 2 0 0 0.0178486014194549 0.0698043541706291 0.928028177687687 0.0191244267370322 0 0.0495069331472291 0.00613291733762749 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0100249932903919 0 0 0 0
6 "MetsaVart" 2 0 0 0 0 0 0 0 0 0.0308641975308642 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7 "MetsaVart" 2 0 0.0040799343647445 0 0.00316924519456165 0 0 1.68564373029287 0.0321678550261486 0.00172227431369485 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00132846278064281 0.00670824217325625 0 0 0.00193397550870719
8 "MetsaVart" 2 0 0.0584390717878373 0 0 0.475156035665295 0 0 0.516802980994807 0.0447279367793929 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0377244605402143 0 0 0
9 "MetsaVart" 2 0 0 0 0 0 0 0.268998015873016 0 1.49410052910053 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.17288800705467 0
14 "MetsaVart" 2 0 0 0.187777777777778 0 0 0 0 0 0 0 0 0 0 0.409260493827161 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
16 "MetsaVart" 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
26 "MetsaVart" 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
27 "MetsaVart" 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.59970370370371 0 0 0 0
29 "MetsaVart" 2 0 0 0 0 0 0 0 0.06340877914952 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.14344192958391 0.121207133058985 0
1 "MetsaHarvaTaimikko" 4 0.738700810414174 0.0385682398832255 0.0114112925631251 0.00310996578632764 0.00886539112263422 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 "MetsaHarvaTaimikko" 4 0.00705596655903278 0.955071405979785 0.00840919701213818 0.0551436509415898 0 0.00085890512837095 0 0.0245814694521237 0.00612499683574786 0 0 0 0 0 0 0 0 0.00161973458464418 0 0 0 0 0 0 0 0 0 0 0 0 0
3 "MetsaHarvaTaimikko" 4 0.0772234692252234 0.067947539247411 0.417528198335653 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 "MetsaHarvaTaimikko" 4 0.00995230833988547 0.147440527666348 0.0799666890807321 0.746662846274515 0.0157894736842106 0.0057662168852038 0 0.0102600605179767 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00167526387267399 0 0 0 0
5 "MetsaHarvaTaimikko" 4 0.068139806850762 0.0821554918431333 0.199652777777778 0.393555129874606 0.218580852367885 0 0 0.265774064014218 0.147361173985212 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6 "MetsaHarvaTaimikko" 4 0 0 0 0 0 2.62282665191221 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
8 "MetsaHarvaTaimikko" 4 0 0.609532971178512 0 0.876598888385896 0.233011417936723 0.156253086419753 0 1.455586992606 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1 "MetsaKeskim" 4 0.74768102498654 0.0255689981901468 0.00260957702749799 0.0126999731662544 0.00110186237488403 0.00069897113597706 0 0.000716625008015853 0.000132343707024946 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2 "MetsaKeskim" 4 0.0166189956753894 0.934643329522413 0.00745521930005637 0.0194866064904896 0.00143574574372635 0.00313157067621129 0.00277275502768621 0.000773839550422586 0.00146145793076131 0 0 0 0 0.00065218389921827 0 0 0 0.000158255689452601 0 0 0 0 0 0 0 0 0 0 0 0 0
3 "MetsaKeskim" 4 0.00410519204493072 0.0151582236667569 0.762804492902206 0.111609089005854 0.000938957475994514 0.0025600687564565 0.00508558871099227 0.0103554938319903 0.00397699225342779 0 0 0 0 0.00360227099527511 0 0.00198034012249427 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4 "MetsaKeskim" 4 0.00353803752024191 0.0129356238636267 0.0423800065122489 1.03132115485153 0.00225523624744695 0.00295255531207702 0.000874747456928995 0.00389956555194899 0.0179767469308503 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5 "MetsaKeskim" 4 0 0 0 0.0151837119887722 0.933386829026566 0.0414295716695913 0.00814212586570311 0.076934930860299 0.0841116042894246 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6 "MetsaKeskim" 4 0 0 0 0 0.222779670986816 1.13861243149641 0 0.139324545740136 0.12263236946969 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7 "MetsaKeskim" 4 0 0 0 0 0 0 1.17644254582125 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
8 "MetsaKeskim" 4 0.0492972247371863 0 0 0 0 0 0 1.17046902507419 0 0 0 0 0 0 0 0 0 0.190528173884613 0 0 0 0 0 0 0 0 0 0 0 0.166809964726632 0
9 "MetsaKeskim" 4 0 0 0.050400328382447 0.18039350227327 0.0765481089555164 0.0876587301587302 0 0 1.50334264855355 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
11 "MetsaKeskim" 4 0 0 0 0 0 0 0 0 0 0 1.08792238222184 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
14 "MetsaKeskim" 4 0.0956315074694432 0 0 0 0 0 0 0 0 0 0 0 0 0.479302469135803 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
28 "MetsaKeskim" 4 0 0 0 0 0 0 0 0.36922009568041 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.19323369185543 0 0 0
29 "MetsaKeskim" 4 0 0 0 0 0 0 0 0.176553497942387 0.070838153681069 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.784553756890536 0 0 0
